SERVICE_TYPE,AGE_GROUP,MEMBER_SEX,YEAR,APPROVED_AMT,Chronic_Condition,Number_of_Visits
INPT,PreSchool,F,2015,1941255.72,Hypertension,40
INPT,PreSchool,F,2016,2076944.23,Hypertension,20
INPT,PreSchool,F,2017,1149509.95,Hypertension,9
INPT,PreSchool,F,2018,1379026.57,Hypertension,6
INPT,PreSchool,M,2013,1740063.69,Hypertension,23
INPT,PreSchool,M,2014,2008181.51,Hypertension,14
INPT,PreSchool,M,2015,1677937.63,Hypertension,30
INPT,PreSchool,M,2016,2469335.25,Hypertension,33
INPT,PreSchool,M,2017,3100235.48,Hypertension,32
INPT,PreSchool,M,2018,1966010.68,Hypertension,20
INPT,Senior,F,2013,1888657.81,Hypertension,177
INPT,Senior,F,2014,1756026.83,Hypertension,179
INPT,Senior,F,2015,2790276.52,Hypertension,247
INPT,Senior,F,2016,3168620.09,Hypertension,261
INPT,Senior,F,2017,3657024.14,Hypertension,325
INPT,Senior,F,2018,1154725.79,Hypertension,108
INPT,Senior,M,2013,1533682.95,Hypertension,105
INPT,Senior,M,2014,1029932.29,Hypertension,95
INPT,Senior,M,2015,1511443.64,Hypertension,108
INPT,Senior,M,2016,1646031.11,Hypertension,121
INPT,Senior,M,2017,1422874.1199999999,Hypertension,122
INPT,Senior,M,2018,572522.59,Hypertension,42
INPT,Teen,F,2013,5234208.77,Hypertension,51
INPT,Teen,F,2014,4972119.84,Hypertension,54
INPT,Teen,F,2015,6480040.43,Hypertension,92
INPT,Teen,F,2016,7931001.15,Hypertension,150
INPT,Teen,F,2017,8635115.58,Hypertension,129
INPT,Teen,F,2018,7534789.5,Hypertension,110
INPT,Teen,M,2013,3206437.61,Hypertension,29
INPT,Teen,M,2014,3608024.63,Hypertension,56
INPT,Teen,M,2015,5318421.99,Hypertension,83
INPT,Teen,M,2016,5272278.84,Hypertension,82
INPT,Teen,M,2017,4593779.69,Hypertension,89
INPT,Teen,M,2018,5607691.3,Hypertension,65
INPT,Very Senior,F,2013,125988.39,Hypertension,12
INPT,Very Senior,F,2014,75667.93000000001,Hypertension,9
INPT,Very Senior,F,2015,277863.04,Hypertension,32
INPT,Very Senior,F,2016,411681.88,Hypertension,35
INPT,Very Senior,F,2017,327487.16,Hypertension,29
INPT,Very Senior,F,2018,80277.66,Hypertension,9
INPT,Very Senior,M,2013,115936.43,Hypertension,8
INPT,Very Senior,M,2014,182940.5,Hypertension,16
INPT,Very Senior,M,2015,174860.23,Hypertension,11
INPT,Very Senior,M,2016,272802.12,Hypertension,19
INPT,Very Senior,M,2017,163682.2,Hypertension,16
INPT,Very Senior,M,2018,74013,Hypertension,8
INPT,Young Adult,F,2013,25930020.31,Hypertension,897
INPT,Young Adult,F,2014,28246204.23,Hypertension,997
INPT,Young Adult,F,2015,28716004.29,Hypertension,1091
INPT,Young Adult,F,2016,29129208.9,Hypertension,1216
INPT,Young Adult,F,2017,30903516.41,Hypertension,1151
INPT,Young Adult,F,2018,28713908.5,Hypertension,1046
INPT,Young Adult,M,2013,5766973.61,Hypertension,220
INPT,Young Adult,M,2014,5795279.86,Hypertension,287
INPT,Young Adult,M,2015,7368311.5,Hypertension,346
INPT,Young Adult,M,2016,7263932.05,Hypertension,388
INPT,Young Adult,M,2017,6945169.06,Hypertension,364
INPT,Young Adult,M,2018,4020384.84,Hypertension,213
OTPT,Adult,F,2013,26371180.78,Hypertension,98270
OTPT,Adult,F,2014,29474834.63000001,Hypertension,115709
OTPT,Adult,F,2015,33084137.450000007,Hypertension,131617
OTPT,Adult,F,2016,33341816.86,Hypertension,145208
OTPT,Adult,F,2017,34144283.809999995,Hypertension,152328
OTPT,Adult,F,2018,29378421.610000003,Hypertension,121479
OTPT,Adult,M,2013,8484630.57,Hypertension,36218
OTPT,Adult,M,2014,8993299.81,Hypertension,39977
OTPT,Adult,M,2015,9992523.93,Hypertension,46057
OTPT,Adult,M,2016,10262520.75,Hypertension,49808
OTPT,Adult,M,2017,11108811.040000001,Hypertension,54612
OTPT,Adult,M,2018,8263724.390000001,Hypertension,35499
OTPT,Baby,F,2013,14188620.709999999,Hypertension,1630
OTPT,Baby,F,2014,14954701.06,Hypertension,1982
OTPT,Baby,F,2015,15614265.27,Hypertension,2526
OTPT,Baby,F,2016,15867768.37,Hypertension,1915
OTPT,Baby,F,2017,15785849.26,Hypertension,1929
OTPT,Baby,F,2018,15113281.69,Hypertension,1482
OTPT,Baby,M,2013,17827916.11,Hypertension,1631
OTPT,Baby,M,2014,17682270.41,Hypertension,2528
OTPT,Baby,M,2015,19558792.229999997,Hypertension,2119
OTPT,Baby,M,2016,20121305.68,Hypertension,1760
OTPT,Baby,M,2017,20183089.97,Hypertension,2165
OTPT,Baby,M,2018,19419288.41,Hypertension,1429
OTPT,Child,F,2013,15534524.07,Hypertension,1817
OTPT,Child,F,2014,17613377.970000003,Hypertension,2717
OTPT,Child,F,2015,20585612.88,Hypertension,3828
OTPT,Child,F,2016,21212272.050000004,Hypertension,5555
OTPT,Child,F,2017,23080517.29,Hypertension,6056
OTPT,Child,F,2018,21023541.76,Hypertension,5465
OTPT,Child,M,2013,19483157.939999998,Hypertension,3330
OTPT,Child,M,2014,21393184.42,Hypertension,3312
OTPT,Child,M,2015,24399274.369999997,Hypertension,4079
OTPT,Child,M,2016,25694466.340000007,Hypertension,5388
OTPT,Child,M,2017,28175184.809999995,Hypertension,7080
OTPT,Child,M,2018,23611522,Hypertension,5799
OTPT,Middle Age,F,2013,25297355.14,Hypertension,142334
OTPT,Middle Age,F,2014,27978943.900000006,Hypertension,161029
OTPT,Middle Age,F,2015,32227171.230000004,Hypertension,186383
OTPT,Middle Age,F,2016,32072051.019999996,Hypertension,213221
OTPT,Middle Age,F,2017,34602019.36,Hypertension,230642
OTPT,Middle Age,F,2018,18202307.930000003,Hypertension,124482
OTPT,Middle Age,M,2013,16123964.69,Hypertension,77828
OTPT,Middle Age,M,2014,18037288.69,Hypertension,89790
OTPT,Middle Age,M,2015,20432834.71,Hypertension,106879
OTPT,Middle Age,M,2016,20496780.169999998,Hypertension,118391
OTPT,Middle Age,M,2017,22381313.150000002,Hypertension,131177
OTPT,Middle Age,M,2018,12257608.47,Hypertension,69688
OTPT,PreSchool,F,2013,9443598.54,Hypertension,810
OTPT,PreSchool,F,2014,9116648.02,Hypertension,869
OTPT,PreSchool,F,2015,9352372.799999999,Hypertension,1179
OTPT,PreSchool,F,2016,9292851.1,Hypertension,1434
OTPT,PreSchool,F,2017,9506786.88,Hypertension,1806
OTPT,PreSchool,F,2018,8431096.72,Hypertension,1382
OTPT,PreSchool,M,2013,11432647.42,Hypertension,608
OTPT,PreSchool,M,2014,11478065.06,Hypertension,796
OTPT,PreSchool,M,2015,12126184.17,Hypertension,1189
OTPT,PreSchool,M,2016,12519989.5,Hypertension,1853
OTPT,PreSchool,M,2017,12949196.73,Hypertension,2212
OTPT,PreSchool,M,2018,11620216.530000001,Hypertension,1486
OTPT,Senior,F,2013,2261000.96,Hypertension,14471
OTPT,Senior,F,2014,2662182.01,Hypertension,16882
OTPT,Senior,F,2015,3016955.72,Hypertension,19320
OTPT,Senior,F,2016,3112536.95,Hypertension,23050
OTPT,Senior,F,2017,3432754.12,Hypertension,26475
OTPT,Senior,F,2018,1539438.19,Hypertension,12278
OTPT,Senior,M,2013,949995.81,Hypertension,5982
OTPT,Senior,M,2014,1097095.4,Hypertension,5910
OTPT,Senior,M,2015,1150833.79,Hypertension,7065
OTPT,Senior,M,2016,1276267.36,Hypertension,9238
OTPT,Senior,M,2017,1215185.56,Hypertension,9214
OTPT,Senior,M,2018,636651.66,Hypertension,4201
OTPT,Teen,F,2013,12789215.049999999,Hypertension,4099
OTPT,Teen,F,2014,13597983,Hypertension,5004
OTPT,Teen,F,2015,16410573.6,Hypertension,7176
OTPT,Teen,F,2016,16279688.74,Hypertension,10314
OTPT,Teen,F,2017,17356675.02,Hypertension,10707
OTPT,Teen,F,2018,16634829.41,Hypertension,9075
OTPT,Teen,M,2013,8815627.79,Hypertension,3659
OTPT,Teen,M,2014,9786065.12,Hypertension,4797
OTPT,Teen,M,2015,11627542.87,Hypertension,6631
OTPT,Teen,M,2016,12746829.76,Hypertension,8983
OTPT,Teen,M,2017,13475822.32,Hypertension,10537
OTPT,Teen,M,2018,11684693.23,Hypertension,8436
OTPT,Very Senior,F,2013,101929.39,Hypertension,929
OTPT,Very Senior,F,2014,87474.22,Hypertension,1007
OTPT,Very Senior,F,2015,181963.4,Hypertension,1629
OTPT,Very Senior,F,2016,267827.55,Hypertension,2119
OTPT,Very Senior,F,2017,274008.79,Hypertension,2084
OTPT,Very Senior,F,2018,105769.26,Hypertension,808
OTPT,Very Senior,M,2013,67670.32,Hypertension,402
OTPT,Very Senior,M,2014,93546.64,Hypertension,888
OTPT,Very Senior,M,2015,104413.48,Hypertension,1067
OTPT,Very Senior,M,2016,148452.52,Hypertension,1251
OTPT,Very Senior,M,2017,158120.22,Hypertension,1284
OTPT,Very Senior,M,2018,43727.27,Hypertension,510
OTPT,Young Adult,F,2013,41820660.12000001,Hypertension,44978
OTPT,Young Adult,F,2014,41813150.64000001,Hypertension,53965
OTPT,Young Adult,F,2015,43950173.06000001,Hypertension,58100
OTPT,Young Adult,F,2016,42633917.46000001,Hypertension,66611
OTPT,Young Adult,F,2017,42571128.2,Hypertension,67189
OTPT,Young Adult,F,2018,41223288.32,Hypertension,56380
OTPT,Young Adult,M,2013,5450954.71,Hypertension,11429
OTPT,Young Adult,M,2014,6185201.93,Hypertension,14011
OTPT,Young Adult,M,2015,7264195.72,Hypertension,17966
OTPT,Young Adult,M,2016,6906436.54,Hypertension,20186
OTPT,Young Adult,M,2017,7185381.24,Hypertension,20089
OTPT,Young Adult,M,2018,4910064.38,Hypertension,11121
ED,Adult,F,2013,4636688.32,IHD,1405
ED,Adult,F,2014,5129488.47,IHD,1794
ED,Adult,F,2015,6030988.24,IHD,2087
ED,Adult,F,2016,6668044.23,IHD,1984
ED,Adult,F,2017,6104549.94,IHD,2047
ED,Adult,F,2018,4965974.66,IHD,1233
ED,Adult,M,2013,1383879.7,IHD,607
ED,Adult,M,2014,1493040.18,IHD,688
ED,Adult,M,2015,1691215.83,IHD,979
ED,Adult,M,2016,1892196.98,IHD,886
ED,Adult,M,2017,1663291.68,IHD,750
ED,Adult,M,2018,1142494.86,IHD,354
ED,Baby,F,2013,1506181.32,IHD,0
ED,Baby,F,2014,1591753.84,IHD,14
ED,Baby,F,2015,2179468.78,IHD,8
ED,Baby,F,2016,2103045.03,IHD,9
ED,Baby,F,2017,2147211.03,IHD,11
ED,Baby,F,2018,2139962.34,IHD,1
ED,Baby,M,2013,1918688.48,IHD,2
ED,Baby,M,2014,1874186.84,IHD,16
ED,Baby,M,2015,2518979.01,IHD,16
ED,Baby,M,2016,2514023.21,IHD,27
ED,Baby,M,2017,2530652.26,IHD,3
ED,Baby,M,2018,2485816.2,IHD,6
ED,Child,F,2013,1901458.24,IHD,0
ED,Child,F,2014,2148463.84,IHD,6
ED,Child,F,2015,2673514.23,IHD,4
ED,Child,F,2016,2908185.71,IHD,3
ED,Child,F,2017,2974904.43,IHD,3
ED,Child,F,2018,2880758.78,IHD,5
ED,Child,M,2013,2433859.16,IHD,4
ED,Child,M,2014,2496700.91,IHD,19
ED,Child,M,2015,3116299.37,IHD,9
ED,Child,M,2016,3251563.11,IHD,12
ED,Child,M,2017,3476490.48,IHD,12
ED,Child,M,2018,3166700.21,IHD,10
ED,Middle Age,F,2013,2595474.77,IHD,1832
ED,Middle Age,F,2014,2816801.31,IHD,2418
ED,Middle Age,F,2015,3233222.24,IHD,2904
ED,Middle Age,F,2016,3601607.53,IHD,3402
ED,Middle Age,F,2017,3383271.8,IHD,3338
ED,Middle Age,F,2018,1687188.82,IHD,1483
ED,Middle Age,M,2013,1515062.05,IHD,1285
ED,Middle Age,M,2014,1733896.68,IHD,1705
ED,Middle Age,M,2015,1889629.66,IHD,1764
ED,Middle Age,M,2016,2130585.12,IHD,2085
ED,Middle Age,M,2017,2086166.55,IHD,2347
ED,Middle Age,M,2018,1081621.98,IHD,1049
ED,PreSchool,F,2013,1041299.14,IHD,0
ED,PreSchool,F,2014,999873.52,IHD,3
ED,PreSchool,F,2015,1327170.08,IHD,9
ED,PreSchool,F,2016,1338599.82,IHD,6
ED,PreSchool,F,2017,1303292.38,IHD,4
ED,PreSchool,F,2018,1315556.77,IHD,6
ED,PreSchool,M,2013,1217668.55,IHD,0
ED,PreSchool,M,2014,1262085.22,IHD,0
ED,PreSchool,M,2015,1565470.56,IHD,4
ED,PreSchool,M,2016,1583737.79,IHD,8
ED,PreSchool,M,2017,1617136.44,IHD,11
ED,PreSchool,M,2018,1577395.32,IHD,9
ED,Senior,F,2013,163132.82,IHD,114
ED,Senior,F,2014,229752.53,IHD,149
ED,Senior,F,2015,236777.23,IHD,267
ED,Senior,F,2016,257888.06,IHD,249
ED,Senior,F,2017,259595.61,IHD,240
ED,Senior,F,2018,152592.77,IHD,128
ED,Senior,M,2013,109377.86,IHD,168
ED,Senior,M,2014,120284.48,IHD,174
ED,Senior,M,2015,120818.5,IHD,183
ED,Senior,M,2016,124722,IHD,167
ED,Senior,M,2017,112139.19,IHD,141
ED,Senior,M,2018,51383.58,IHD,51
ED,Teen,F,2013,2135877.05,IHD,5
ED,Teen,F,2014,2473588.95,IHD,14
ED,Teen,F,2015,3155328.06,IHD,39
ED,Teen,F,2016,3381209.07,IHD,31
ED,Teen,F,2017,3451621.76,IHD,21
ED,Teen,F,2018,3322323.1,IHD,15
ED,Teen,M,2013,1684301.71,IHD,2
ED,Teen,M,2014,1655936.46,IHD,4
ED,Teen,M,2015,2091976.99,IHD,23
ED,Teen,M,2016,2250623.48,IHD,20
ED,Teen,M,2017,2169843.33,IHD,25
ED,Teen,M,2018,2053367.13,IHD,21
ED,Very Senior,F,2013,24011.35,IHD,9
ED,Very Senior,F,2014,5662.22,IHD,2
ED,Very Senior,F,2015,19915.579999999998,IHD,3
ED,Very Senior,F,2016,19223.68,IHD,10
ED,Very Senior,F,2017,23762.88,IHD,7
ED,Very Senior,F,2018,7034.89,IHD,8
ED,Very Senior,M,2013,2711.0099999999998,IHD,3
ED,Very Senior,M,2014,2901.05,IHD,3
ED,Very Senior,M,2015,9589.12,IHD,4
ED,Very Senior,M,2016,10243.94,IHD,17
ED,Very Senior,M,2017,5788.57,IHD,10
ED,Very Senior,M,2018,9770.33,IHD,3
ED,Young Adult,F,2013,7916135.01,IHD,389
ED,Young Adult,F,2014,8089249.19,IHD,541
ED,Young Adult,F,2015,9525834.45,IHD,709
ED,Young Adult,F,2016,10470118.09,IHD,825
ED,Young Adult,F,2017,9768073.43,IHD,751
ED,Young Adult,F,2018,8986275.33,IHD,392
ED,Young Adult,M,2013,1184534.76,IHD,169
ED,Young Adult,M,2014,1272373.27,IHD,148
ED,Young Adult,M,2015,1542323.39,IHD,140
ED,Young Adult,M,2016,1671619.83,IHD,217
ED,Young Adult,M,2017,1659066.17,IHD,201
ED,Young Adult,M,2018,1007085.63,IHD,157
INPT,Adult,F,2013,16461803.94,IHD,349
INPT,Adult,F,2014,19469987.83,IHD,427
INPT,Adult,F,2015,22259995.69,IHD,464
INPT,Adult,F,2016,21954881.71,IHD,424
INPT,Adult,F,2017,19512022.03,IHD,318
INPT,Adult,F,2018,14907468.05,IHD,212
INPT,Adult,M,2013,7736072.53,IHD,220
INPT,Adult,M,2014,7699572.2,IHD,246
INPT,Adult,M,2015,8757291.6,IHD,252
INPT,Adult,M,2016,10626546.31,IHD,231
INPT,Adult,M,2017,10896721.57,IHD,230
INPT,Adult,M,2018,5015019.67,IHD,128
INPT,Baby,F,2013,16555105.89,IHD,1
INPT,Baby,F,2014,15875869.49,IHD,11
INPT,Baby,F,2015,18129983.05,IHD,3
INPT,Baby,F,2016,18440029.34,IHD,2
INPT,Baby,F,2017,14346605.08,IHD,0
INPT,Baby,F,2018,19612069.49,IHD,0
INPT,Baby,M,2013,15109820.12,IHD,1
INPT,Baby,M,2014,16229599.55,IHD,10
INPT,Baby,M,2015,21306934.89,IHD,3
INPT,Baby,M,2016,18592003.33,IHD,9
INPT,Baby,M,2017,22600360.39,IHD,2
INPT,Baby,M,2018,18659995.79,IHD,7
INPT,Child,F,2013,2777585.94,IHD,0
INPT,Child,F,2014,3430252.3,IHD,0
INPT,Child,F,2015,4701342.93,IHD,0
INPT,Child,F,2016,5405092.01,IHD,1
INPT,Child,F,2017,5350544.77,IHD,2
INPT,Child,F,2018,4547234.91,IHD,1
INPT,Child,M,2013,4530032.13,IHD,0
INPT,Child,M,2014,4853282.26,IHD,1
INPT,Child,M,2015,5445926.74,IHD,4
INPT,Child,M,2016,5558426.33,IHD,4
INPT,Child,M,2017,6662601.41,IHD,0
INPT,Child,M,2018,7182341.58,IHD,0
INPT,Middle Age,F,2013,21876665.29,IHD,802
INPT,Middle Age,F,2014,22979314.55,IHD,925
INPT,Middle Age,F,2015,25740765.65,IHD,1039
INPT,Middle Age,F,2016,26454508.75,IHD,1083
INPT,Middle Age,F,2017,25885326.8,IHD,1108
INPT,Middle Age,F,2018,13704996.52,IHD,548
INPT,Middle Age,M,2013,16136945.33,IHD,643
INPT,Middle Age,M,2014,19394542.27,IHD,795
INPT,Middle Age,M,2015,20911904.33,IHD,793
INPT,Middle Age,M,2016,21338834.16,IHD,819
INPT,Middle Age,M,2017,22530203.92,IHD,948
INPT,Middle Age,M,2018,11180697.51,IHD,458
INPT,PreSchool,F,2013,2471195.27,IHD,1
INPT,PreSchool,F,2014,1108688.08,IHD,3
INPT,PreSchool,F,2015,1941255.72,IHD,13
INPT,PreSchool,F,2016,2076944.23,IHD,6
INPT,PreSchool,F,2017,1149509.95,IHD,4
INPT,PreSchool,F,2018,1379026.57,IHD,0
INPT,PreSchool,M,2013,1740063.69,IHD,0
INPT,PreSchool,M,2014,2008181.51,IHD,0
INPT,PreSchool,M,2015,1677937.63,IHD,2
INPT,PreSchool,M,2016,2469335.25,IHD,1
INPT,PreSchool,M,2017,3100235.48,IHD,3
INPT,PreSchool,M,2018,1966010.68,IHD,1
INPT,Senior,F,2013,1888657.81,IHD,82
INPT,Senior,F,2014,1756026.83,IHD,95
INPT,Senior,F,2015,2790276.52,IHD,126
INPT,Senior,F,2016,3168620.09,IHD,139
INPT,Senior,F,2017,3657024.14,IHD,155
INPT,Senior,F,2018,1154725.79,IHD,47
INPT,Senior,M,2013,1533682.95,IHD,61
INPT,Senior,M,2014,1029932.29,IHD,52
INPT,Senior,M,2015,1511443.64,IHD,60
INPT,Senior,M,2016,1646031.11,IHD,68
INPT,Senior,M,2017,1422874.1199999999,IHD,65
INPT,Senior,M,2018,572522.59,IHD,25
INPT,Teen,F,2013,5234208.77,IHD,0
INPT,Teen,F,2014,4972119.84,IHD,1
INPT,Teen,F,2015,6480040.43,IHD,9
INPT,Teen,F,2016,7931001.15,IHD,10
INPT,Teen,F,2017,8635115.58,IHD,4
INPT,Teen,F,2018,7534789.5,IHD,3
INPT,Teen,M,2013,3206437.61,IHD,0
INPT,Teen,M,2014,3608024.63,IHD,0
INPT,Teen,M,2015,5318421.99,IHD,3
INPT,Teen,M,2016,5272278.84,IHD,8
INPT,Teen,M,2017,4593779.69,IHD,8
INPT,Teen,M,2018,5607691.3,IHD,10
INPT,Very Senior,F,2013,125988.39,IHD,4
INPT,Very Senior,F,2014,75667.93000000001,IHD,2
INPT,Very Senior,F,2015,277863.04,IHD,16
INPT,Very Senior,F,2016,411681.88,IHD,20
INPT,Very Senior,F,2017,327487.16,IHD,7
INPT,Very Senior,F,2018,80277.66,IHD,2
INPT,Very Senior,M,2013,115936.43,IHD,9
INPT,Very Senior,M,2014,182940.5,IHD,12
INPT,Very Senior,M,2015,174860.23,IHD,7
INPT,Very Senior,M,2016,272802.12,IHD,13
INPT,Very Senior,M,2017,163682.2,IHD,10
INPT,Very Senior,M,2018,74013,IHD,2
INPT,Young Adult,F,2013,25930020.31,IHD,66
INPT,Young Adult,F,2014,28246204.23,IHD,101
INPT,Young Adult,F,2015,28716004.29,IHD,118
INPT,Young Adult,F,2016,29129208.9,IHD,112
INPT,Young Adult,F,2017,30903516.41,IHD,105
INPT,Young Adult,F,2018,28713908.5,IHD,50
INPT,Young Adult,M,2013,5766973.61,IHD,61
INPT,Young Adult,M,2014,5795279.86,IHD,41
INPT,Young Adult,M,2015,7368311.5,IHD,58
INPT,Young Adult,M,2016,7263932.05,IHD,73
INPT,Young Adult,M,2017,6945169.06,IHD,67
INPT,Young Adult,M,2018,4020384.84,IHD,32
OTPT,Adult,F,2013,26371180.78,IHD,15964
OTPT,Adult,F,2014,29474834.63000001,IHD,20558
OTPT,Adult,F,2015,33084137.450000007,IHD,24689
OTPT,Adult,F,2016,33341816.86,IHD,26088
OTPT,Adult,F,2017,34144283.809999995,IHD,24886
OTPT,Adult,F,2018,29378421.610000003,IHD,17739
OTPT,Adult,M,2013,8484630.57,IHD,8862
OTPT,Adult,M,2014,8993299.81,IHD,9906
OTPT,Adult,M,2015,9992523.93,IHD,11284
OTPT,Adult,M,2016,10262520.75,IHD,11509
OTPT,Adult,M,2017,11108811.040000001,IHD,11390
OTPT,Adult,M,2018,8263724.390000001,IHD,7030
OTPT,Baby,F,2013,14188620.709999999,IHD,37
OTPT,Baby,F,2014,14954701.06,IHD,418
OTPT,Baby,F,2015,15614265.27,IHD,180
OTPT,Baby,F,2016,15867768.37,IHD,102
OTPT,Baby,F,2017,15785849.26,IHD,71
OTPT,Baby,F,2018,15113281.69,IHD,21
OTPT,Baby,M,2013,17827916.11,IHD,21
OTPT,Baby,M,2014,17682270.41,IHD,368
OTPT,Baby,M,2015,19558792.229999997,IHD,293
OTPT,Baby,M,2016,20121305.68,IHD,442
OTPT,Baby,M,2017,20183089.97,IHD,73
OTPT,Baby,M,2018,19419288.41,IHD,199
OTPT,Child,F,2013,15534524.07,IHD,7
OTPT,Child,F,2014,17613377.970000003,IHD,81
OTPT,Child,F,2015,20585612.88,IHD,75
OTPT,Child,F,2016,21212272.050000004,IHD,400
OTPT,Child,F,2017,23080517.29,IHD,427
OTPT,Child,F,2018,21023541.76,IHD,270
OTPT,Child,M,2013,19483157.939999998,IHD,10
OTPT,Child,M,2014,21393184.42,IHD,229
OTPT,Child,M,2015,24399274.369999997,IHD,308
OTPT,Child,M,2016,25694466.340000007,IHD,347
OTPT,Child,M,2017,28175184.809999995,IHD,162
OTPT,Child,M,2018,23611522,IHD,120
OTPT,Middle Age,F,2013,25297355.14,IHD,39874
OTPT,Middle Age,F,2014,27978943.900000006,IHD,52877
OTPT,Middle Age,F,2015,32227171.230000004,IHD,64525
OTPT,Middle Age,F,2016,32072051.019999996,IHD,76296
OTPT,Middle Age,F,2017,34602019.36,IHD,82421
OTPT,Middle Age,F,2018,18202307.930000003,IHD,40342
OTPT,Middle Age,M,2013,16123964.69,IHD,29615
OTPT,Middle Age,M,2014,18037288.69,IHD,37135
OTPT,Middle Age,M,2015,20432834.71,IHD,41021
OTPT,Middle Age,M,2016,20496780.169999998,IHD,46257
OTPT,Middle Age,M,2017,22381313.150000002,IHD,54561
OTPT,Middle Age,M,2018,12257608.47,IHD,27573
OTPT,PreSchool,F,2013,9443598.54,IHD,116
OTPT,PreSchool,F,2014,9116648.02,IHD,108
OTPT,PreSchool,F,2015,9352372.799999999,IHD,258
OTPT,PreSchool,F,2016,9292851.1,IHD,412
OTPT,PreSchool,F,2017,9506786.88,IHD,329
OTPT,PreSchool,F,2018,8431096.72,IHD,61
OTPT,PreSchool,M,2013,11432647.42,IHD,0
OTPT,PreSchool,M,2014,11478065.06,IHD,2
OTPT,PreSchool,M,2015,12126184.17,IHD,135
OTPT,PreSchool,M,2016,12519989.5,IHD,120
OTPT,PreSchool,M,2017,12949196.73,IHD,283
OTPT,PreSchool,M,2018,11620216.530000001,IHD,245
OTPT,Senior,F,2013,2261000.96,IHD,3903
OTPT,Senior,F,2014,2662182.01,IHD,5824
OTPT,Senior,F,2015,3016955.72,IHD,6661
OTPT,Senior,F,2016,3112536.95,IHD,8927
OTPT,Senior,F,2017,3432754.12,IHD,10555
OTPT,Senior,F,2018,1539438.19,IHD,4542
OTPT,Senior,M,2013,949995.81,IHD,2358
OTPT,Senior,M,2014,1097095.4,IHD,2959
OTPT,Senior,M,2015,1150833.79,IHD,3365
OTPT,Senior,M,2016,1276267.36,IHD,3826
OTPT,Senior,M,2017,1215185.56,IHD,4005
OTPT,Senior,M,2018,636651.66,IHD,1836
OTPT,Teen,F,2013,12789215.049999999,IHD,75
OTPT,Teen,F,2014,13597983,IHD,77
OTPT,Teen,F,2015,16410573.6,IHD,245
OTPT,Teen,F,2016,16279688.74,IHD,353
OTPT,Teen,F,2017,17356675.02,IHD,476
OTPT,Teen,F,2018,16634829.41,IHD,103
OTPT,Teen,M,2013,8815627.79,IHD,22
OTPT,Teen,M,2014,9786065.12,IHD,114
OTPT,Teen,M,2015,11627542.87,IHD,397
OTPT,Teen,M,2016,12746829.76,IHD,537
OTPT,Teen,M,2017,13475822.32,IHD,554
OTPT,Teen,M,2018,11684693.23,IHD,403
OTPT,Very Senior,F,2013,101929.39,IHD,179
OTPT,Very Senior,F,2014,87474.22,IHD,181
OTPT,Very Senior,F,2015,181963.4,IHD,481
OTPT,Very Senior,F,2016,267827.55,IHD,801
OTPT,Very Senior,F,2017,274008.79,IHD,646
OTPT,Very Senior,F,2018,105769.26,IHD,280
OTPT,Very Senior,M,2013,67670.32,IHD,270
OTPT,Very Senior,M,2014,93546.64,IHD,385
OTPT,Very Senior,M,2015,104413.48,IHD,377
OTPT,Very Senior,M,2016,148452.52,IHD,622
OTPT,Very Senior,M,2017,158120.22,IHD,620
OTPT,Very Senior,M,2018,43727.27,IHD,117
OTPT,Young Adult,F,2013,41820660.12000001,IHD,3374
OTPT,Young Adult,F,2014,41813150.64000001,IHD,4676
OTPT,Young Adult,F,2015,43950173.06000001,IHD,5193
OTPT,Young Adult,F,2016,42633917.46000001,IHD,5681
OTPT,Young Adult,F,2017,42571128.2,IHD,5877
OTPT,Young Adult,F,2018,41223288.32,IHD,3653
OTPT,Young Adult,M,2013,5450954.71,IHD,1526
OTPT,Young Adult,M,2014,6185201.93,IHD,1545
OTPT,Young Adult,M,2015,7264195.72,IHD,2332
OTPT,Young Adult,M,2016,6906436.54,IHD,2768
OTPT,Young Adult,M,2017,7185381.24,IHD,2219
OTPT,Young Adult,M,2018,4910064.38,IHD,1287
ED,Adult,F,2013,4636688.32,MoodDisorder,6212
ED,Adult,F,2014,5129488.47,MoodDisorder,7480
ED,Adult,F,2015,6030988.24,MoodDisorder,9276
ED,Adult,F,2016,6668044.23,MoodDisorder,12059
ED,Adult,F,2017,6104549.94,MoodDisorder,12775
ED,Adult,F,2018,4965974.66,MoodDisorder,9469
ED,Adult,M,2013,1383879.7,MoodDisorder,1437
ED,Adult,M,2014,1493040.18,MoodDisorder,1619
ED,Adult,M,2015,1691215.83,MoodDisorder,1870
ED,Adult,M,2016,1892196.98,MoodDisorder,2730
ED,Adult,M,2017,1663291.68,MoodDisorder,2748
ED,Adult,M,2018,1142494.86,MoodDisorder,1678
ED,Baby,F,2013,1506181.32,MoodDisorder,1
ED,Baby,F,2014,1591753.84,MoodDisorder,0
ED,Baby,F,2015,2179468.78,MoodDisorder,4
ED,Baby,F,2016,2103045.03,MoodDisorder,19
ED,Baby,F,2017,2147211.03,MoodDisorder,8
ED,Baby,F,2018,2139962.34,MoodDisorder,13
ED,Baby,M,2013,1918688.48,MoodDisorder,13
ED,Baby,M,2014,1874186.84,MoodDisorder,10
